"source","target","relation","logFC","p.adjust"
"2983","hsa04970","part_of_kegg",1.57211497058823,0.000121096577423339
"5554","hsa04970","part_of_kegg",2.30575665294118,0.000121096577423339
"4842","hsa04970","part_of_kegg",1.37520135294118,0.000121096577423339
"6548","hsa04970","part_of_kegg",1.32771733529412,0.000121096577423339
"5331","hsa04970","part_of_kegg",1.24611033529412,0.000121096577423339
"2977","hsa04970","part_of_kegg",2.10930401764706,0.000121096577423339
"491","hsa04970","part_of_kegg",1.50119266470588,0.000121096577423339
"3709","hsa04970","part_of_kegg",3.48868882941176,0.000121096577423339
"5593","hsa04970","part_of_kegg",2.11939034117647,0.000121096577423339
"107","hsa04970","part_of_kegg",1.44187635294118,0.000121096577423339
"477","hsa04970","part_of_kegg",1.43436598235294,0.000121096577423339
"6263","hsa04970","part_of_kegg",3.1738092,0.000121096577423339
"5566","hsa04970","part_of_kegg",1.97179651176471,0.000121096577423339
"276","hsa04970","part_of_kegg",4.69762827647059,0.000121096577423339
"154","hsa04970","part_of_kegg",2.82710840588235,0.000121096577423339
"1755","hsa04970","part_of_kegg",1.52459467647059,0.000121096577423339
"482","hsa04970","part_of_kegg",2.89169248823529,0.000121096577423339
"148","hsa04970","part_of_kegg",1.76355086470588,0.000121096577423339
"3708","hsa04970","part_of_kegg",1.40899219411765,0.000121096577423339
"362","hsa04970","part_of_kegg",3.48135728823529,0.000121096577423339
"1471","hsa04970","part_of_kegg",1.7657165,0.000121096577423339
"147","hsa04970","part_of_kegg",3.52152742352941,0.000121096577423339
"4025","hsa04970","part_of_kegg",1.65300479411765,0.000121096577423339
"4589","hsa04970","part_of_kegg",2.57467822941176,0.000121096577423339
"3710","hsa04970","part_of_kegg",3.38788270588235,0.000121096577423339
"153","hsa04970","part_of_kegg",-2.86820038823529,0.000121096577423339
"155","hsa04970","part_of_kegg",4.50274583529411,0.000121096577423339
"490","hsa04970","part_of_kegg",3.36892578823529,0.000121096577423339
"1472","hsa04970","part_of_kegg",2.03473791764706,0.000121096577423339
"6522","hsa04970","part_of_kegg",3.28856954117647,0.000121096577423339
"4069","hsa04970","part_of_kegg",1.01778260588235,0.000121096577423339
"805","hsa04970","part_of_kegg",-2.50540895882353,0.000121096577423339
"6844","hsa04970","part_of_kegg",3.03675180588235,0.000121096577423339
"483","hsa04970","part_of_kegg",1.9024848117647,0.000121096577423339
"952","hsa04970","part_of_kegg",1.41031075882353,0.000121096577423339
"5567","hsa04970","part_of_kegg",1.42515402941176,0.000121096577423339
"146","hsa04970","part_of_kegg",-1.74231609411765,0.000121096577423339
"3347","hsa04970","part_of_kegg",3.4031612,0.000121096577423339
"51806","hsa04970","part_of_kegg",-1.21901578823529,0.000121096577423339
"6779","hsa04970","part_of_kegg",1.8118071,0.000121096577423339
"478","hsa04970","part_of_kegg",-1.22491206470588,0.000121096577423339
"5568","hsa04970","part_of_kegg",1.85798447647059,0.000121096577423339
"2778","hsa04970","part_of_kegg",1.4521161,0.000121096577423339
"109","hsa04970","part_of_kegg",1.68276878823529,0.000121096577423339
"820","hsa04970","part_of_kegg",1.11534582352941,0.000121096577423339
"810","hsa04970","part_of_kegg",1.37126072352941,0.000121096577423339
"114","hsa04970","part_of_kegg",1.23529548235294,0.000121096577423339
"23439","hsa04970","part_of_kegg",1.22325963529412,0.000121096577423339
"91860","hsa04970","part_of_kegg",1.26008552352941,0.000121096577423339
"280","hsa04970","part_of_kegg",1.33344501764706,0.000121096577423339
"2982","hsa04970","part_of_kegg",1.64616465294118,0.000121096577423339
"481","hsa04970","part_of_kegg",-1.00171019411765,0.000121096577423339
"6262","hsa04020","part_of_kegg",2.76601984117647,0.000139425217409053
"57118","hsa04020","part_of_kegg",2.47572795882353,0.000139425217409053
"2769","hsa04020","part_of_kegg",2.67923870588235,0.000139425217409053
"6546","hsa04020","part_of_kegg",1.89247548235294,0.000139425217409053
"3362","hsa04020","part_of_kegg",3.2309120117647,0.000139425217409053
"775","hsa04020","part_of_kegg",1.9487472,0.000139425217409053
"3269","hsa04020","part_of_kegg",2.25266528823529,0.000139425217409053
"80228","hsa04020","part_of_kegg",2.71893711764706,0.000139425217409053
"5578","hsa04020","part_of_kegg",1.61417398235294,0.000139425217409053
"801","hsa04020","part_of_kegg",2.76474484705882,0.000139425217409053
"8911","hsa04020","part_of_kegg",2.0892137,0.000139425217409053
"100507027","hsa04020","part_of_kegg",1.59751267647059,0.000139425217409053
"2263","hsa04020","part_of_kegg",2.38741166470588,0.000139425217409053
"487","hsa04020","part_of_kegg",2.11434026470588,0.000139425217409053
"135","hsa04020","part_of_kegg",2.20101158235294,0.000139425217409053
"5350","hsa04020","part_of_kegg",1.97749625882353,0.000139425217409053
"773","hsa04020","part_of_kegg",1.74706657058823,0.000139425217409053
"817","hsa04020","part_of_kegg",1.95187264117647,0.000139425217409053
"5333","hsa04020","part_of_kegg",2.29628356470588,0.000139425217409053
"7419","hsa04020","part_of_kegg",2.17501704705882,0.000139425217409053
"5336","hsa04020","part_of_kegg",1.72033826470588,0.000139425217409053
"255231","hsa04020","part_of_kegg",2.1937417,0.000139425217409053
"163688","hsa04020","part_of_kegg",2.12743454117647,0.000139425217409053
"1131","hsa04020","part_of_kegg",1.88646560588235,0.000139425217409053
"1816","hsa04020","part_of_kegg",1.52664767058824,0.000139425217409053
"7417","hsa04020","part_of_kegg",2.04373654705882,0.000139425217409053
"5261","hsa04020","part_of_kegg",1.91882188823529,0.000139425217409053
"196883","hsa04020","part_of_kegg",1.31512148235294,0.000139425217409053
"3360","hsa04020","part_of_kegg",1.99564011176471,0.000139425217409053
"1909","hsa04020","part_of_kegg",1.80566204705882,0.000139425217409053
"3707","hsa04020","part_of_kegg",1.44010751764706,0.000139425217409053
"116444","hsa04020","part_of_kegg",1.51320779411765,0.000139425217409053
"5330","hsa04020","part_of_kegg",1.60403318823529,0.000139425217409053
"113","hsa04020","part_of_kegg",1.68990038235294,0.000139425217409053
"2247","hsa04020","part_of_kegg",1.95642342352941,0.000139425217409053
"4486","hsa04020","part_of_kegg",1.84209650588235,0.000139425217409053
"5332","hsa04020","part_of_kegg",1.61928038823529,0.000139425217409053
"2776","hsa04020","part_of_kegg",2.32381702941176,0.000139425217409053
"108","hsa04020","part_of_kegg",2.06934099411765,0.000139425217409053
"26281","hsa04020","part_of_kegg",1.67874690588235,0.000139425217409053
"340156","hsa04020","part_of_kegg",1.74742717647059,0.000139425217409053
"115","hsa04020","part_of_kegg",1.65663801764706,0.000139425217409053
"5532","hsa04020","part_of_kegg",1.93728920588235,0.000139425217409053
"89869","hsa04020","part_of_kegg",1.73754370588235,0.000139425217409053
"3361","hsa04020","part_of_kegg",2.09429516470588,0.000139425217409053
"5579","hsa04020","part_of_kegg",1.47538429411765,0.000139425217409053
"2249","hsa04020","part_of_kegg",1.68405868823529,0.000139425217409053
"3363","hsa04020","part_of_kegg",1.5451511,0.000139425217409053
"7125","hsa04020","part_of_kegg",1.62717445882353,0.000139425217409053
"4914","hsa04020","part_of_kegg",1.86654340588235,0.000139425217409053
"4773","hsa04020","part_of_kegg",1.68947845294118,0.000139425217409053
"1139","hsa04020","part_of_kegg",3.57367075294117,0.000139425217409053
"3791","hsa04020","part_of_kegg",3.11841014117647,0.000139425217409053
"2911","hsa04020","part_of_kegg",1.8752480117647,0.000139425217409053
"4842","hsa04020","part_of_kegg",1.37520135294118,0.000139425217409053
"5737","hsa04020","part_of_kegg",1.66160458823529,0.000139425217409053
"5256","hsa04020","part_of_kegg",1.68795026470588,0.000139425217409053
"2264","hsa04020","part_of_kegg",1.62232222941176,0.000139425217409053
"779","hsa04020","part_of_kegg",1.26858109411765,0.000139425217409053
"4846","hsa04020","part_of_kegg",1.15451796470588,0.000139425217409053
"5137","hsa04020","part_of_kegg",1.93788942352941,0.000139425217409053
"5331","hsa04020","part_of_kegg",1.24611033529412,0.000139425217409053
"491","hsa04020","part_of_kegg",1.50119266470588,0.000139425217409053
"5533","hsa04020","part_of_kegg",2.43400632352941,0.000139425217409053
"56413","hsa04020","part_of_kegg",2.84352017058823,0.000139425217409053
"8536","hsa04020","part_of_kegg",1.59503154705882,0.000139425217409053
"489","hsa04020","part_of_kegg",1.90771274117647,0.000139425217409053
"3709","hsa04020","part_of_kegg",3.48868882941176,0.000139425217409053
"818","hsa04020","part_of_kegg",1.8045169,0.000139425217409053
"5731","hsa04020","part_of_kegg",1.71082509411765,0.000139425217409053
"80271","hsa04020","part_of_kegg",1.19901267058823,0.000139425217409053
"107","hsa04020","part_of_kegg",1.44187635294118,0.000139425217409053
"6263","hsa04020","part_of_kegg",3.1738092,0.000139425217409053
"488","hsa04020","part_of_kegg",2.00648130588235,0.000139425217409053
"5566","hsa04020","part_of_kegg",1.97179651176471,0.000139425217409053
"6588","hsa04020","part_of_kegg",1.3847276,0.000139425217409053
"2252","hsa04020","part_of_kegg",1.39457217058823,0.000139425217409053
"2255","hsa04020","part_of_kegg",1.64215837647059,0.000139425217409053
"2904","hsa04020","part_of_kegg",2.771037,0.000139425217409053
"5530","hsa04020","part_of_kegg",1.51049626470588,0.000139425217409053
"85366","hsa04020","part_of_kegg",1.19011298823529,0.000139425217409053
"154","hsa04020","part_of_kegg",2.82710840588235,0.000139425217409053
"845","hsa04020","part_of_kegg",2.19755854705882,0.000139425217409053
"8074","hsa04020","part_of_kegg",1.52054452352941,0.000139425217409053
"2925","hsa04020","part_of_kegg",1.90930731764706,0.000139425217409053
"5255","hsa04020","part_of_kegg",1.35338449411765,0.000139425217409053
"5155","hsa04020","part_of_kegg",1.61197493529412,0.000139425217409053
"1128","hsa04020","part_of_kegg",1.9118329117647,0.000139425217409053
"5534","hsa04020","part_of_kegg",5.91731184705882,0.000139425217409053
"148","hsa04020","part_of_kegg",1.76355086470588,0.000139425217409053
"3708","hsa04020","part_of_kegg",1.40899219411765,0.000139425217409053
"623","hsa04020","part_of_kegg",1.18282822352941,0.000139425217409053
"2277","hsa04020","part_of_kegg",5.78250923529412,0.000139425217409053
"886","hsa04020","part_of_kegg",9.17768358823529,0.000139425217409053
"401152","hsa04020","part_of_kegg",3.70844567647059,0.000139425217409053
"4638","hsa04020","part_of_kegg",1.78201086470588,0.000139425217409053
"84876","hsa04020","part_of_kegg",1.82401406470588,0.000139425217409053
"7201","hsa04020","part_of_kegg",1.06954711764706,0.000139425217409053
"147","hsa04020","part_of_kegg",3.52152742352941,0.000139425217409053
"553","hsa04020","part_of_kegg",1.33745617647059,0.000139425217409053
"4923","hsa04020","part_of_kegg",3.86170507647059,0.000139425217409053
"3710","hsa04020","part_of_kegg",3.38788270588235,0.000139425217409053
"153","hsa04020","part_of_kegg",-2.86820038823529,0.000139425217409053
"155","hsa04020","part_of_kegg",4.50274583529411,0.000139425217409053
"84812","hsa04020","part_of_kegg",-1.45187755882353,0.000139425217409053
"3973","hsa04020","part_of_kegg",1.08419445882353,0.000139425217409053
"490","hsa04020","part_of_kegg",3.36892578823529,0.000139425217409053
"7423","hsa04020","part_of_kegg",3.64718301764706,0.000139425217409053
"844","hsa04020","part_of_kegg",1.24526237058823,0.000139425217409053
"3358","hsa04020","part_of_kegg",1.55372844117647,0.000139425217409053
"9127","hsa04020","part_of_kegg",1.24120411764706,0.000139425217409053
"7416","hsa04020","part_of_kegg",1.6622530117647,0.000139425217409053
"1812","hsa04020","part_of_kegg",-1.83158285882353,0.000139425217409053
"57192","hsa04020","part_of_kegg",1.65416485294118,0.000139425217409053
"4233","hsa04020","part_of_kegg",1.70760305294118,0.000139425217409053
"8913","hsa04020","part_of_kegg",-2.15273981764706,0.000139425217409053
"2321","hsa04020","part_of_kegg",3.73226135882353,0.000139425217409053
"219931","hsa04020","part_of_kegg",2.18686609411765,0.000139425217409053
"291","hsa04020","part_of_kegg",1.41247815294118,0.000139425217409053
"83447","hsa04020","part_of_kegg",1.50373477647059,0.000139425217409053
"185","hsa04020","part_of_kegg",1.51166366470588,0.000139425217409053
"4772","hsa04020","part_of_kegg",1.33760221764706,0.000139425217409053
"1950","hsa04020","part_of_kegg",1.53157118823529,0.000139425217409053
"6915","hsa04020","part_of_kegg",1.28774575294118,0.000139425217409053
"2668","hsa04020","part_of_kegg",1.72317069411765,0.000139425217409053
"805","hsa04020","part_of_kegg",-2.50540895882353,0.000139425217409053
"10800","hsa04020","part_of_kegg",1.11910222352941,0.000139425217409053
"5979","hsa04020","part_of_kegg",-1.78118488235294,0.000139425217409053
"7134","hsa04020","part_of_kegg",1.66441897058824,0.000139425217409053
"952","hsa04020","part_of_kegg",1.41031075882353,0.000139425217409053
"2248","hsa04020","part_of_kegg",1.04447432941176,0.000139425217409053
"6543","hsa04020","part_of_kegg",3.68513218823529,0.000139425217409053
"2261","hsa04020","part_of_kegg",2.55742693529412,0.000139425217409053
"5567","hsa04020","part_of_kegg",1.42515402941176,0.000139425217409053
"55283","hsa04020","part_of_kegg",2.40599050588235,0.000139425217409053
"146","hsa04020","part_of_kegg",-1.74231609411765,0.000139425217409053
"5027","hsa04020","part_of_kegg",2.85008576470588,0.000139425217409053
"3270","hsa04020","part_of_kegg",2.52463882941177,0.000139425217409053
"51806","hsa04020","part_of_kegg",-1.21901578823529,0.000139425217409053
"90550","hsa04020","part_of_kegg",1.15667875882353,0.000139425217409053
"5153","hsa04020","part_of_kegg",2.64818891176471,0.000139425217409053
"4485","hsa04020","part_of_kegg",-1.87464435294118,0.000139425217409053
"57105","hsa04020","part_of_kegg",1.45062097058824,0.000139425217409053
"8817","hsa04020","part_of_kegg",2.67508082352941,0.000139425217409053
"5568","hsa04020","part_of_kegg",1.85798447647059,0.000139425217409053
"113026","hsa04020","part_of_kegg",3.11978062941176,0.000139425217409053
"2778","hsa04020","part_of_kegg",1.4521161,0.000139425217409053
"109","hsa04020","part_of_kegg",1.68276878823529,0.000139425217409053
"444","hsa04020","part_of_kegg",2.21554354705882,0.000139425217409053
"810","hsa04020","part_of_kegg",1.37126072352941,0.000139425217409053
"114","hsa04020","part_of_kegg",1.23529548235294,0.000139425217409053
"57620","hsa04020","part_of_kegg",2.62062814117647,0.000139425217409053
"9965","hsa04020","part_of_kegg",1.58063282941177,0.000139425217409053
"3082","hsa04020","part_of_kegg",1.50865108823529,0.000139425217409053
"5023","hsa04020","part_of_kegg",2.61927782941176,0.000139425217409053
"887","hsa04020","part_of_kegg",1.281278,0.000139425217409053
"5025","hsa04020","part_of_kegg",1.02766014117647,0.000139425217409053
"2253","hsa04020","part_of_kegg",-1.37508922941176,0.000139425217409053
"56034","hsa04020","part_of_kegg",1.22685408823529,0.000139425217409053
"5257","hsa04020","part_of_kegg",-1.98259509411765,0.000139425217409053
"2767","hsa04020","part_of_kegg",1.41002394117647,0.000139425217409053
"814","hsa04020","part_of_kegg",-1.39579213529411,0.000139425217409053
"3356","hsa04020","part_of_kegg",3.85820867647058,0.000139425217409053
"91860","hsa04020","part_of_kegg",1.26008552352941,0.000139425217409053
"10345","hsa04020","part_of_kegg",1.02754115882353,0.000139425217409053
"2185","hsa04020","part_of_kegg",1.60760922352941,0.000139425217409053
"6865","hsa04020","part_of_kegg",-1.31538659411765,0.000139425217409053
"552","hsa04020","part_of_kegg",1.60105003529412,0.000139425217409053
"4843","hsa04020","part_of_kegg",-1.07761247058823,0.000139425217409053
"27334","hsa04080","part_of_kegg",2.84744884117647,0.000150105113978617
"4142","hsa04080","part_of_kegg",2.7942576117647,0.000150105113978617
"122042","hsa04080","part_of_kegg",1.64190038235294,0.000150105113978617
"3362","hsa04080","part_of_kegg",3.2309120117647,0.000150105113978617
"2690","hsa04080","part_of_kegg",2.41881427647059,0.000150105113978617
"344838","hsa04080","part_of_kegg",1.72250717058824,0.000150105113978617
"4889","hsa04080","part_of_kegg",3.17596957058823,0.000150105113978617
"3269","hsa04080","part_of_kegg",2.25266528823529,0.000150105113978617
"2556","hsa04080","part_of_kegg",1.86114778235294,0.000150105113978617
"3060","hsa04080","part_of_kegg",1.51155664117647,0.000150105113978617
"2901","hsa04080","part_of_kegg",2.60938856470588,0.000150105113978617
"4828","hsa04080","part_of_kegg",2.19436544117647,0.000150105113978617
"5646","hsa04080","part_of_kegg",2.43392270588235,0.000150105113978617
"1901","hsa04080","part_of_kegg",2.27025676470588,0.000150105113978617
"2565","hsa04080","part_of_kegg",1.90075618823529,0.000150105113978617
"1908","hsa04080","part_of_kegg",1.63314165882353,0.000150105113978617
"4159","hsa04080","part_of_kegg",2.75716834117647,0.000150105113978617
"551","hsa04080","part_of_kegg",2.1106562,0.000150105113978617
"117579","hsa04080","part_of_kegg",2.37588589411765,0.000150105113978617
"2897","hsa04080","part_of_kegg",1.75242759411765,0.000150105113978617
"4985","hsa04080","part_of_kegg",2.23701398235294,0.000150105113978617
"135","hsa04080","part_of_kegg",2.20101158235294,0.000150105113978617
"554","hsa04080","part_of_kegg",1.74794973529412,0.000150105113978617
"680","hsa04080","part_of_kegg",2.00792902941176,0.000150105113978617
"5179","hsa04080","part_of_kegg",1.77586867647059,0.000150105113978617
"6863","hsa04080","part_of_kegg",2.24668361176471,0.000150105113978617
"2834","hsa04080","part_of_kegg",2.35218945882353,0.000150105113978617
"2898","hsa04080","part_of_kegg",1.50451803529412,0.000150105113978617
"1131","hsa04080","part_of_kegg",1.88646560588235,0.000150105113978617
"1816","hsa04080","part_of_kegg",1.52664767058824,0.000150105113978617
"51083","hsa04080","part_of_kegg",2.24193038823529,0.000150105113978617
"2891","hsa04080","part_of_kegg",2.32741107058823,0.000150105113978617
"2567","hsa04080","part_of_kegg",2.28816587058824,0.000150105113978617
"2912","hsa04080","part_of_kegg",2.20808520588235,0.000150105113978617
"2740","hsa04080","part_of_kegg",1.91052048235294,0.000150105113978617
"9568","hsa04080","part_of_kegg",2.36219360588235,0.000150105113978617
"2743","hsa04080","part_of_kegg",2.10649638235294,0.000150105113978617
"3360","hsa04080","part_of_kegg",1.99564011176471,0.000150105113978617
"1909","hsa04080","part_of_kegg",1.80566204705882,0.000150105113978617
"7433","hsa04080","part_of_kegg",1.41330756470588,0.000150105113978617
"2900","hsa04080","part_of_kegg",1.59381469411765,0.000150105113978617
"116444","hsa04080","part_of_kegg",1.51320779411765,0.000150105113978617
"66004","hsa04080","part_of_kegg",1.8904904,0.000150105113978617
"2560","hsa04080","part_of_kegg",1.28617209411765,0.000150105113978617
"85569","hsa04080","part_of_kegg",2.50177083529412,0.000150105113978617
"10161","hsa04080","part_of_kegg",1.87461677058823,0.000150105113978617
"84109","hsa04080","part_of_kegg",1.65569928823529,0.000150105113978617
"1511","hsa04080","part_of_kegg",1.87241760588235,0.000150105113978617
"1268","hsa04080","part_of_kegg",1.71321208235294,0.000150105113978617
"122876","hsa04080","part_of_kegg",1.54358889411765,0.000150105113978617
"2562","hsa04080","part_of_kegg",2.16648258235294,0.000150105113978617
"3361","hsa04080","part_of_kegg",2.09429516470588,0.000150105113978617
"256933","hsa04080","part_of_kegg",1.32053542941176,0.000150105113978617
"2147","hsa04080","part_of_kegg",1.78549181176471,0.000150105113978617
"2357","hsa04080","part_of_kegg",2.16951502941176,0.000150105113978617
"3363","hsa04080","part_of_kegg",1.5451511,0.000150105113978617
"2742","hsa04080","part_of_kegg",2.6489154117647,0.000150105113978617
"2894","hsa04080","part_of_kegg",1.95005605294118,0.000150105113978617
"6750","hsa04080","part_of_kegg",1.57309085294118,0.000150105113978617
"2741","hsa04080","part_of_kegg",1.83251833529412,0.000150105113978617
"5539","hsa04080","part_of_kegg",1.72397987647059,0.000150105113978617
"113091","hsa04080","part_of_kegg",1.44039915882353,0.000150105113978617
"1142","hsa04080","part_of_kegg",1.54774644117647,0.000150105113978617
"4988","hsa04080","part_of_kegg",2.08224012941176,0.000150105113978617
"11255","hsa04080","part_of_kegg",1.46183017058824,0.000150105113978617
"134860","hsa04080","part_of_kegg",1.47361739411765,0.000150105113978617
"1139","hsa04080","part_of_kegg",3.57367075294117,0.000150105113978617
"187","hsa04080","part_of_kegg",2.07283152941176,0.000150105113978617
"2911","hsa04080","part_of_kegg",1.8752480117647,0.000150105113978617
"5028","hsa04080","part_of_kegg",1.56749461764706,0.000150105113978617
"5737","hsa04080","part_of_kegg",1.66160458823529,0.000150105113978617
"9294","hsa04080","part_of_kegg",1.57631113529412,0.000150105113978617
"151","hsa04080","part_of_kegg",1.45197063529412,0.000150105113978617
"6866","hsa04080","part_of_kegg",1.52281505882353,0.000150105113978617
"5020","hsa04080","part_of_kegg",2.69928824705882,0.000150105113978617
"2917","hsa04080","part_of_kegg",1.47791114705882,0.000150105113978617
"2151","hsa04080","part_of_kegg",2.73152115294118,0.000150105113978617
"4544","hsa04080","part_of_kegg",1.70474735882353,0.000150105113978617
"4160","hsa04080","part_of_kegg",2.20077982941176,0.000150105113978617
"2797","hsa04080","part_of_kegg",1.27491467058824,0.000150105113978617
"83551","hsa04080","part_of_kegg",1.21258962941176,0.000150105113978617
"56413","hsa04080","part_of_kegg",2.84352017058823,0.000150105113978617
"5443","hsa04080","part_of_kegg",1.42288856470588,0.000150105113978617
"2837","hsa04080","part_of_kegg",1.75924338235294,0.000150105113978617
"2916","hsa04080","part_of_kegg",1.63992295882353,0.000150105113978617
"165829","hsa04080","part_of_kegg",1.55308327647059,0.000150105113978617
"6019","hsa04080","part_of_kegg",1.74432009411765,0.000150105113978617
"90226","hsa04080","part_of_kegg",2.06710504705882,0.000150105113978617
"2893","hsa04080","part_of_kegg",3.71754338823529,0.000150105113978617
"5739","hsa04080","part_of_kegg",1.16515974117647,0.000150105113978617
"59340","hsa04080","part_of_kegg",2.50334708823529,0.000150105113978617
"3814","hsa04080","part_of_kegg",1.42022732941176,0.000150105113978617
"5731","hsa04080","part_of_kegg",1.71082509411765,0.000150105113978617
"5617","hsa04080","part_of_kegg",1.55096658823529,0.000150105113978617
"59350","hsa04080","part_of_kegg",1.02869632352941,0.000150105113978617
"5732","hsa04080","part_of_kegg",3.39885504705882,0.000150105113978617
"1325","hsa04080","part_of_kegg",5.78341025882353,0.000150105113978617
"2559","hsa04080","part_of_kegg",2.42371788235294,0.000150105113978617
"799","hsa04080","part_of_kegg",2.24358154705882,0.000150105113978617
"3351","hsa04080","part_of_kegg",3.39441618235294,0.000150105113978617
"2696","hsa04080","part_of_kegg",1.24103994117647,0.000150105113978617
"140","hsa04080","part_of_kegg",2.68214357058823,0.000150105113978617
"3350","hsa04080","part_of_kegg",2.43816041764706,0.000150105113978617
"3952","hsa04080","part_of_kegg",5.20844464705882,0.000150105113978617
"796","hsa04080","part_of_kegg",6.73358626470588,0.000150105113978617
"6344","hsa04080","part_of_kegg",1.38290898823529,0.000150105113978617
"727","hsa04080","part_of_kegg",5.37138235882353,0.000150105113978617
"2904","hsa04080","part_of_kegg",2.771037,0.000150105113978617
"1907","hsa04080","part_of_kegg",6.19835024117647,0.000150105113978617
"6754","hsa04080","part_of_kegg",1.87109862352941,0.000150105113978617
"154","hsa04080","part_of_kegg",2.82710840588235,0.000150105113978617
"5697","hsa04080","part_of_kegg",1.50391817058823,0.000150105113978617
"23566","hsa04080","part_of_kegg",2.59141070588235,0.000150105113978617
"152","hsa04080","part_of_kegg",-2.11627536470588,0.000150105113978617
"2925","hsa04080","part_of_kegg",1.90930731764706,0.000150105113978617
"1128","hsa04080","part_of_kegg",1.9118329117647,0.000150105113978617
"1815","hsa04080","part_of_kegg",4.85662602941176,0.000150105113978617
"6752","hsa04080","part_of_kegg",1.62162974705882,0.000150105113978617
"200959","hsa04080","part_of_kegg",2.69398532941176,0.000150105113978617
"8001","hsa04080","part_of_kegg",1.27202355882353,0.000150105113978617
"148","hsa04080","part_of_kegg",1.76355086470588,0.000150105113978617
"130576","hsa04080","part_of_kegg",5.06425002352941,0.000150105113978617
"100506013","hsa04080","part_of_kegg",1.4490878,0.000150105113978617
"623","hsa04080","part_of_kegg",1.18282822352941,0.000150105113978617
"8973","hsa04080","part_of_kegg",2.32030962352941,0.000150105113978617
"886","hsa04080","part_of_kegg",9.17768358823529,0.000150105113978617
"3354","hsa04080","part_of_kegg",1.10087769411765,0.000150105113978617
"11054","hsa04080","part_of_kegg",1.1009312,0.000150105113978617
"134","hsa04080","part_of_kegg",1.69231472352941,0.000150105113978617
"9002","hsa04080","part_of_kegg",1.78505971764706,0.000150105113978617
"6755","hsa04080","part_of_kegg",-2.16054752941176,0.000150105113978617
"2555","hsa04080","part_of_kegg",1.11940129411765,0.000150105113978617
"7201","hsa04080","part_of_kegg",1.06954711764706,0.000150105113978617
"1136","hsa04080","part_of_kegg",4.24328527647059,0.000150105113978617
"147","hsa04080","part_of_kegg",3.52152742352941,0.000150105113978617
"4829","hsa04080","part_of_kegg",2.84537401176471,0.000150105113978617
"553","hsa04080","part_of_kegg",1.33745617647059,0.000150105113978617
"2570","hsa04080","part_of_kegg",1.06567034705882,0.000150105113978617
"7349","hsa04080","part_of_kegg",1.95139722941176,0.000150105113978617
"4923","hsa04080","part_of_kegg",3.86170507647059,0.000150105113978617
"2642","hsa04080","part_of_kegg",1.63653502352941,0.000150105113978617
"153","hsa04080","part_of_kegg",-2.86820038823529,0.000150105113978617
"155","hsa04080","part_of_kegg",4.50274583529411,0.000150105113978617
"2569","hsa04080","part_of_kegg",5.3188395117647,0.000150105113978617
"3973","hsa04080","part_of_kegg",1.08419445882353,0.000150105113978617
"1903","hsa04080","part_of_kegg",1.11809502352941,0.000150105113978617
"2150","hsa04080","part_of_kegg",1.78928777647059,0.000150105113978617
"2488","hsa04080","part_of_kegg",1.92307288235294,0.000150105113978617
"2832","hsa04080","part_of_kegg",1.66486600588235,0.000150105113978617
"3972","hsa04080","part_of_kegg",2.26169236470588,0.000150105113978617
"1145","hsa04080","part_of_kegg",1.20459649411765,0.000150105113978617
"286530","hsa04080","part_of_kegg",2.28651171764706,0.000150105113978617
"1906","hsa04080","part_of_kegg",2.35551354705882,0.000150105113978617
"5340","hsa04080","part_of_kegg",1.80593638235294,0.000150105113978617
"7432","hsa04080","part_of_kegg",3.44507187058823,0.000150105113978617
"3358","hsa04080","part_of_kegg",1.55372844117647,0.000150105113978617
"9127","hsa04080","part_of_kegg",1.24120411764706,0.000150105113978617
"4161","hsa04080","part_of_kegg",1.06472082352941,0.000150105113978617
"6751","hsa04080","part_of_kegg",2.65652359411765,0.000150105113978617
"3375","hsa04080","part_of_kegg",1.46767227058824,0.000150105113978617
"1812","hsa04080","part_of_kegg",-1.83158285882353,0.000150105113978617
"1135","hsa04080","part_of_kegg",3.52264950588235,0.000150105113978617
"1241","hsa04080","part_of_kegg",2.15075209411765,0.000150105113978617
"2831","hsa04080","part_of_kegg",2.85672558823529,0.000150105113978617
"56923","hsa04080","part_of_kegg",1.70286637058823,0.000150105113978617
"183","hsa04080","part_of_kegg",3.04125784705882,0.000150105113978617
"150","hsa04080","part_of_kegg",2.81773554117647,0.000150105113978617
"9287","hsa04080","part_of_kegg",1.92333326470588,0.000150105113978617
"185","hsa04080","part_of_kegg",1.51166366470588,0.000150105113978617
"1442","hsa04080","part_of_kegg",1.54077037058824,0.000150105113978617
"10203","hsa04080","part_of_kegg",1.44651496470588,0.000150105113978617
"7067","hsa04080","part_of_kegg",1.29854514705882,0.000150105113978617
"6915","hsa04080","part_of_kegg",1.28774575294118,0.000150105113978617
"2892","hsa04080","part_of_kegg",1.55787297058823,0.000150105113978617
"2359","hsa04080","part_of_kegg",1.14437557647059,0.000150105113978617
"10800","hsa04080","part_of_kegg",1.11910222352941,0.000150105113978617
"1143","hsa04080","part_of_kegg",-1.33576874705882,0.000150105113978617
"5030","hsa04080","part_of_kegg",2.76235199411765,0.000150105113978617
"7252","hsa04080","part_of_kegg",3.21159441764706,0.000150105113978617
"718","hsa04080","part_of_kegg",-1.75589668235294,0.000150105113978617
"5644","hsa04080","part_of_kegg",1.552356,0.000150105113978617
