"source","target","relation","logFC","p.adjust"
"ATP5PD","GO:0006163","enriched_in_go",2.4861867117647,0.00360108339486819
"DMAC2L","GO:0006163","enriched_in_go",1.42059841764706,0.00360108339486819
"SLC4A1","GO:0006163","enriched_in_go",1.72313602941176,0.00360108339486819
"GUCY2D","GO:0006163","enriched_in_go",2.44364042352941,0.00360108339486819
"ATP5F1D","GO:0006163","enriched_in_go",2.12246204117647,0.00360108339486819
"BCL2L13","GO:0006163","enriched_in_go",1.86819820588235,0.00360108339486819
"DCK","GO:0006163","enriched_in_go",3.83457691764706,0.00360108339486819
"INSR","GO:0006163","enriched_in_go",5.53297065882353,0.00360108339486819
"MDH1B","GO:0006163","enriched_in_go",1.51902390588235,0.00360108339486819
"MACROH2A1","GO:0006163","enriched_in_go",1.85866284117647,0.00360108339486819
"PC","GO:0006163","enriched_in_go",1.56888614705882,0.00360108339486819
"DGUOK","GO:0006163","enriched_in_go",2.11966607058823,0.00360108339486819
"PSEN1","GO:0006163","enriched_in_go",1.44434591764706,0.00360108339486819
"HDAC4","GO:0006163","enriched_in_go",1.53025277058824,0.00360108339486819
"NDUFA12","GO:0006163","enriched_in_go",1.97627718235294,0.00360108339486819
"PAPSS2","GO:0006163","enriched_in_go",3.37548299411764,0.00360108339486819
"AK1","GO:0006163","enriched_in_go",1.96501880588235,0.00360108339486819
"NMNAT2","GO:0006163","enriched_in_go",1.39552665882353,0.00360108339486819
"ME1","GO:0006163","enriched_in_go",2.36722788823529,0.00360108339486819
"PGK2","GO:0006163","enriched_in_go",2.73019628235294,0.00360108339486819
"NDUFA7","GO:0006163","enriched_in_go",1.70657284705882,0.00360108339486819
"NAPRT","GO:0006163","enriched_in_go",1.85484852941176,0.00360108339486819
"ATP5MG","GO:0006163","enriched_in_go",1.53976472941176,0.00360108339486819
"SULT1E1","GO:0006163","enriched_in_go",1.84682643529412,0.00360108339486819
"ADCY4","GO:0006163","enriched_in_go",1.31512148235294,0.00360108339486819
"ADCY5","GO:0006163","enriched_in_go",2.25137942352941,0.00360108339486819
"GPD1L","GO:0006163","enriched_in_go",1.93468405294118,0.00360108339486819
"UQCC3","GO:0006163","enriched_in_go",1.5785748,0.00360108339486819
"BPNT1","GO:0006163","enriched_in_go",1.4613998,0.00360108339486819
"PPARA","GO:0006163","enriched_in_go",2.12404366470588,0.00360108339486819
"SULT1A1","GO:0006163","enriched_in_go",2.51347114117647,0.00360108339486819
"FLCN","GO:0006163","enriched_in_go",1.53363954705882,0.00360108339486819
"FMO1","GO:0006163","enriched_in_go",1.45555614705882,0.00360108339486819
"BEND3","GO:0006163","enriched_in_go",2.64447717647059,0.00360108339486819
"PDE4A","GO:0006163","enriched_in_go",2.09049569411765,0.00360108339486819
"GAPDH","GO:0006163","enriched_in_go",2.02872994705882,0.00360108339486819
"NME4","GO:0006163","enriched_in_go",1.38465754705882,0.00360108339486819
"ATP5F1C","GO:0006163","enriched_in_go",1.41093198235294,0.00360108339486819
"IL4","GO:0006163","enriched_in_go",2.50680584705882,0.00360108339486819
"ADCY7","GO:0006163","enriched_in_go",1.68990038235294,0.00360108339486819
"SDHA","GO:0006163","enriched_in_go",2.43763737058823,0.00360108339486819
"GIMAP7","GO:0006163","enriched_in_go",2.30455958823529,0.00360108339486819
"NDUFV1","GO:0006163","enriched_in_go",1.7303004117647,0.00360108339486819
"NOX1","GO:0006163","enriched_in_go",2.74361978235294,0.00360108339486819
"ADCY2","GO:0006163","enriched_in_go",2.06934099411765,0.00360108339486819
"ATP6V1B1","GO:0006163","enriched_in_go",1.87205657058824,0.00360108339486819
"CTNS","GO:0006163","enriched_in_go",2.31809712941176,0.00360108339486819
"PDE2A","GO:0006163","enriched_in_go",1.82699423529412,0.00360108339486819
"HSPA8","GO:0006163","enriched_in_go",2.48959016470588,0.00360108339486819
"ADCY9","GO:0006163","enriched_in_go",1.65663801764706,0.00360108339486819
"NPR2","GO:0006163","enriched_in_go",1.77687635294118,0.00360108339486819
"ABCC6","GO:0006163","enriched_in_go",1.58941818235294,0.00360108339486819
"PFAS","GO:0006163","enriched_in_go",1.3796757,0.00360108339486819
"LDHC","GO:0006163","enriched_in_go",2.38518619411765,0.00360108339486819
"HINT1","GO:0006163","enriched_in_go",1.45939484705882,0.00360108339486819
"SRC","GO:0006163","enriched_in_go",1.44991295294118,0.00360108339486819
"NDUFS1","GO:0006163","enriched_in_go",1.88980691764706,0.00360108339486819
"PGK1","GO:0006163","enriched_in_go",1.67125796470588,0.00360108339486819
"FOXK1","GO:0006163","enriched_in_go",1.62191715882353,0.00360108339486819
"NDUFA11","GO:0006163","enriched_in_go",2.51736757058823,0.00360108339486819
"PFKFB1","GO:0006163","enriched_in_go",1.90767068823529,0.00360108339486819
"CACNB4","GO:0006163","enriched_in_go",2.20833822352941,0.00360108339486819
"ATP5ME","GO:0006163","enriched_in_go",1.56479997058823,0.00360108339486819
"SARM1","GO:0006163","enriched_in_go",2.23915636470588,0.00360108339486819
"KCNAB2","GO:0006163","enriched_in_go",2.51505857647059,0.00360108339486819
"NDUFS4","GO:0006163","enriched_in_go",1.73899172941176,0.00360108339486819
"GUCY1B1","GO:0006163","enriched_in_go",1.57211497058823,0.00360108339486819
"CLPX","GO:0006163","enriched_in_go",1.83303248823529,0.00360108339486819
"NME2","GO:0006163","enriched_in_go",1.83140207058823,0.00360108339486819
"NDUFS7","GO:0006163","enriched_in_go",2.45624773529412,0.00360108339486819
"GTPBP1","GO:0006163","enriched_in_go",1.63055272941176,0.00360108339486819
"PGAM1","GO:0006163","enriched_in_go",1.95186361764706,0.00360108339486819
"GNAI3","GO:0006163","enriched_in_go",4.30320185294118,0.00360108339486819
"NADK2","GO:0006163","enriched_in_go",2.38023772941176,0.00360108339486819
"RPE","GO:0006163","enriched_in_go",1.38885804705882,0.00360108339486819
"ADK","GO:0006163","enriched_in_go",2.39114777647059,0.00360108339486819
"NUDT13","GO:0006163","enriched_in_go",1.86767341764706,0.00360108339486819
"GMPR","GO:0006163","enriched_in_go",2.21269542352941,0.00360108339486819
"IMPDH2","GO:0006163","enriched_in_go",2.42109387647059,0.00360108339486819
"ALDH1L2","GO:0006163","enriched_in_go",1.22287038823529,0.00360108339486819
"NDUFB6","GO:0006163","enriched_in_go",1.57509871764706,0.00360108339486819
"NT5C1B","GO:0006163","enriched_in_go",1.41598857058824,0.00360108339486819
"NT5C1A","GO:0006163","enriched_in_go",1.7577553,0.00360108339486819
"NUDT11","GO:0006163","enriched_in_go",2.44712418823529,0.00360108339486819
"CASK","GO:0006163","enriched_in_go",2.11335974117647,0.00360108339486819
"NOS3","GO:0006163","enriched_in_go",1.15451796470588,0.00360108339486819
"RHOQ","GO:0006163","enriched_in_go",2.3202208,0.00360108339486819
"COX11","GO:0006163","enriched_in_go",1.83553482941176,0.00360108339486819
"FOXK2","GO:0006163","enriched_in_go",1.54669406470588,0.00360108339486819
"JMJD8","GO:0006163","enriched_in_go",1.5401576,0.00360108339486819
"GUCY1A2","GO:0006163","enriched_in_go",2.10930401764706,0.00360108339486819
"NUDT17","GO:0006163","enriched_in_go",1.49023349411765,0.00360108339486819
"ZBTB7A","GO:0006163","enriched_in_go",1.70563972941176,0.00360108339486819
"PDE8B","GO:0006163","enriched_in_go",1.49295425294118,0.00360108339486819
"PKLR","GO:0006163","enriched_in_go",1.5699646,0.00360108339486819
"ADSS1","GO:0006163","enriched_in_go",1.52149459411765,0.00360108339486819
"OGDH","GO:0006163","enriched_in_go",1.48068331764706,0.00360108339486819
"ATP5MK","GO:0006163","enriched_in_go",1.66325363529412,0.00360108339486819
"KYNU","GO:0006163","enriched_in_go",1.67965526470588,0.00360108339486819
"ATP5F1E","GO:0006163","enriched_in_go",2.21785061176471,0.00360108339486819
"NUDT16","GO:0006163","enriched_in_go",2.63495222941176,0.00360108339486819
"NDUFB11","GO:0006163","enriched_in_go",1.46446345294118,0.00360108339486819
"PKM","GO:0006163","enriched_in_go",2.15219272941176,0.00360108339486819
"ACMSD","GO:0006163","enriched_in_go",3.26255200588235,0.00360108339486819
"NDUFB4","GO:0006163","enriched_in_go",1.93605523529412,0.00360108339486819
"OGDHL","GO:0006163","enriched_in_go",4.27599724117647,0.00360108339486819
"PRXL2C","GO:0006163","enriched_in_go",1.56779336470588,0.00360108339486819
"DNPH1","GO:0006163","enriched_in_go",1.09792626470588,0.00360108339486819
"ADCY1","GO:0006163","enriched_in_go",1.44187635294118,0.00360108339486819
"ATP1A2","GO:0006163","enriched_in_go",1.43436598235294,0.00360108339486819
"MYH6","GO:0006163","enriched_in_go",3.27066155882353,0.00360108339486819
"TMSB4X","GO:0006163","enriched_in_go",1.86259058823529,0.00360108339486819
"PDE8A","GO:0006163","enriched_in_go",1.52542244117647,0.00360108339486819
"MPP1","GO:0006163","enriched_in_go",2.01260907058824,0.00360108339486819
"PRKACA","GO:0006163","enriched_in_go",1.97179651176471,0.00360108339486819
"SULT2B1","GO:0006163","enriched_in_go",1.51026099411765,0.00360108339486819
"RPTOR","GO:0006163","enriched_in_go",1.11836854705882,0.00360108339486819
"OPA1","GO:0006163","enriched_in_go",3.1582166,0.00360108339486819
"MT-ND2","GO:0006163","enriched_in_go",1.21088182352941,0.00360108339486819
"ADPGK","GO:0006163","enriched_in_go",1.79708341176471,0.00360108339486819
"SAMHD1","GO:0006163","enriched_in_go",1.04913053529412,0.00360108339486819
"DLG1","GO:0006163","enriched_in_go",5.0689526117647,0.00360108339486819
"NDUFA10","GO:0006163","enriched_in_go",1.51284444117647,0.00360108339486819
"PARG","GO:0006163","enriched_in_go",-2.72168851764706,0.00360108339486819
"SHPK","GO:0006163","enriched_in_go",2.64868066470588,0.00360108339486819
"DDIT4","GO:0006163","enriched_in_go",6.09077366470588,0.00360108339486819
"KAT2B","GO:0006163","enriched_in_go",1.6973860882353,0.00360108339486819
"PRDX5","GO:0006163","enriched_in_go",1.23803313529412,0.00360108339486819
"APRT","GO:0006163","enriched_in_go",2.335635,0.00360108339486819
"TP53I3","GO:0006163","enriched_in_go",1.8939128,0.00360108339486819
"SLC25A13","GO:0006163","enriched_in_go",1.51029195882353,0.00360108339486819
"RAB23","GO:0006163","enriched_in_go",2.10637628823529,0.00360108339486819
"DCXR","GO:0006163","enriched_in_go",2.49851490588235,0.00360108339486819
"LRRK2","GO:0006163","enriched_in_go",1.86099665294118,0.00360108339486819
"SULT1C4","GO:0006163","enriched_in_go",2.83775767058824,0.00360108339486819
"PAICS","GO:0006163","enriched_in_go",3.66083326470588,0.00360108339486819
"ASPDH","GO:0006163","enriched_in_go",1.06526502352941,0.00360108339486819
"ATP6V1B2","GO:0006163","enriched_in_go",2.84512148823529,0.00360108339486819
"SLC25A11","GO:0006163","enriched_in_go",3.51100194705882,0.00360108339486819
"PARP1","GO:0006163","enriched_in_go",1.0149498,0.00360108339486819
"FDXR","GO:0006163","enriched_in_go",1.89907838823529,0.00360108339486819
"NDUFS2","GO:0006163","enriched_in_go",1.45326959411765,0.00360108339486819
"TPI1","GO:0006163","enriched_in_go",3.026354,0.00360108339486819
"SELENON","GO:0006163","enriched_in_go",4.03839562941176,0.00360108339486819
"PRPSAP2","GO:0006163","enriched_in_go",1.63342238823529,0.00360108339486819
"IDO1","GO:0006163","enriched_in_go",2.03343938235294,0.00360108339486819
"ANTKMT","GO:0006163","enriched_in_go",2.84166676470588,0.00360108339486819
"ENPP3","GO:0006163","enriched_in_go",1.48833642352941,0.00360108339486819
"ACTN3","GO:0006163","enriched_in_go",2.01690392941176,0.00360108339486819
"NUDT12","GO:0006163","enriched_in_go",1.78016079411765,0.00360108339486819
"TAFAZZIN","GO:0006163","enriched_in_go",3.11190157058823,0.00360108339486819
"IDH1","GO:0006163","enriched_in_go",1.18392730588235,0.00360108339486819
"NADK","GO:0006163","enriched_in_go",6.33871128235294,0.00360108339486819
"NDUFB9","GO:0006163","enriched_in_go",3.18386427058823,0.00360108339486819
"PFKM","GO:0006163","enriched_in_go",1.75121595294118,0.00360108339486819
"HIF1A","GO:0006163","enriched_in_go",1.48836265294118,0.00360108339486819
"PDE9A","GO:0006163","enriched_in_go",3.11009928823529,0.00360108339486819
"CBFA2T3","GO:0006163","enriched_in_go",2.31256757058823,0.00360108339486819
"GPI","GO:0006163","enriched_in_go",1.1524201,0.00360108339486819
"ATP5MC1","GO:0006163","enriched_in_go",1.36721229411765,0.00360108339486819
"COL6A1","GO:0006163","enriched_in_go",4.05407347058823,0.00360108339486819
"LACC1","GO:0006163","enriched_in_go",1.6233146117647,0.00360108339486819
"PAPSS1","GO:0006163","enriched_in_go",-2.40803437058823,0.00360108339486819
"PGD","GO:0006163","enriched_in_go",1.3744324,0.00360108339486819
"FBP1","GO:0006163","enriched_in_go",5.97974132352941,0.00360108339486819
"ZBTB20","GO:0006163","enriched_in_go",4.42974914117647,0.00360108339486819
"ATP5MC3","GO:0006163","enriched_in_go",-2.38200918823529,0.00360108339486819
"TJP2","GO:0006163","enriched_in_go",1.51364061764706,0.00360108339486819
"NDUFA5","GO:0006163","enriched_in_go",2.91324327647059,0.00360108339486819
"NUDT4","GO:0006163","enriched_in_go",2.1000678117647,0.00360108339486819
"MYH7","GO:0006163","enriched_in_go",1.76239110588235,0.00360108339486819
"TPST2","GO:0006163","enriched_in_go",1.12790604705882,0.00360108339486819
"HK1","GO:0006163","enriched_in_go",1.46593558823529,0.00360108339486819
"SLC25A25","GO:0006163","enriched_in_go",2.62399118235294,0.00360108339486819
"SULT2A1","GO:0006163","enriched_in_go",2.77882876470588,0.00360108339486819
"SULT1A3","GO:0006163","enriched_in_go",1.69259731764706,0.00360108339486819
"FIS1","GO:0006163","enriched_in_go",1.75672462352941,0.00360108339486819
"NDUFA1","GO:0006163","enriched_in_go",6.76546610588235,0.00360108339486819
"ARNT","GO:0006163","enriched_in_go",4.81101528235294,0.00360108339486819
"GIT1","GO:0006163","enriched_in_go",1.40290073529412,0.00360108339486819
"HPRT1","GO:0006163","enriched_in_go",2.48550345294118,0.00360108339486819
"NPPA","GO:0006163","enriched_in_go",1.5171636,0.00360108339486819
"ATP6V1A","GO:0006163","enriched_in_go",1.51472350588235,0.00360108339486819
"DNAJC30","GO:0006163","enriched_in_go",2.86348381764706,0.00360108339486819
"NME5","GO:0006163","enriched_in_go",1.67270182352941,0.00360108339486819
"PRKAG1","GO:0006163","enriched_in_go",2.33091629411765,0.00360108339486819
"MT-ND4","GO:0006163","enriched_in_go",4.17326828823529,0.00360108339486819
"TREM2","GO:0006163","enriched_in_go",-2.22691910588235,0.00360108339486819
"MTHFD2L","GO:0006163","enriched_in_go",1.26207784117647,0.00360108339486819
"ATP5F1B","GO:0006163","enriched_in_go",1.64296394117647,0.00360108339486819
"PRKAA2","GO:0006163","enriched_in_go",-2.73237544117647,0.00360108339486819
"MTOR","GO:0006163","enriched_in_go",2.21514166470588,0.00360108339486819
"EPHA2","GO:0006163","enriched_in_go",2.01988734117647,0.00360108339486819
"NDUFB5","GO:0006163","enriched_in_go",1.74416824117647,0.00360108339486819
"ATPSCKMT","GO:0006163","enriched_in_go",1.34011835882353,0.00360108339486819
"NPPC","GO:0006163","enriched_in_go",-1.23848349411765,0.00360108339486819
"PRPS1","GO:0006163","enriched_in_go",1.53557846470588,0.00360108339486819
"QPRT","GO:0006163","enriched_in_go",2.07855908235294,0.00360108339486819
"SDHC","GO:0006163","enriched_in_go",3.31291438235294,0.00360108339486819
"GOT2","GO:0006163","enriched_in_go",5.71684057058823,0.00360108339486819
"CD38","GO:0006163","enriched_in_go",1.41031075882353,0.00360108339486819
"GUCA1A","GO:0006163","enriched_in_go",1.26953515882353,0.00360108339486819
"ALDOB","GO:0006163","enriched_in_go",4.42357254117647,0.00360108339486819
"H6PD","GO:0006163","enriched_in_go",1.47770142941177,0.00360108339486819
"NMRK2","GO:0006163","enriched_in_go",1.33364029411765,0.00360108339486819
"NDUFS8","GO:0006163","enriched_in_go",2.10983524117647,0.00360108339486819
"ATP6V0C","GO:0006163","enriched_in_go",1.80104842352941,0.00360108339486819
"NNMT","GO:0006163","enriched_in_go",-1.35510140588235,0.00360108339486819
"AK2","GO:0006163","enriched_in_go",1.1788117117647,0.00360108339486819
"G6PD","GO:0006163","enriched_in_go",2.31755266470588,0.00360108339486819
"PNP","GO:0006163","enriched_in_go",2.39222592352941,0.00360108339486819
"P2RX7","GO:0006163","enriched_in_go",2.85008576470588,0.00360108339486819
"NDUFA6","GO:0006163","enriched_in_go",2.3712292,0.00360108339486819
"PRPS1L1","GO:0006163","enriched_in_go",1.27905247058824,0.00360108339486819
"GUK1","GO:0006163","enriched_in_go",1.36719046470588,0.00360108339486819
"HK3","GO:0006163","enriched_in_go",1.30039827058823,0.00360108339486819
"FIGNL1","GO:0006163","enriched_in_go",1.03167661764706,0.00360108339486819
"ALDH1L1","GO:0006163","enriched_in_go",1.39587117058824,0.00360108339486819
"PTGIS","GO:0006163","enriched_in_go",1.45047255882353,0.00360108339486819
"NME6","GO:0006163","enriched_in_go",-1.40630077058824,0.00360108339486819
"PDE4C","GO:0006163","enriched_in_go",-1.2944347117647,0.00360108339486819
"NMNAT1","GO:0006163","enriched_in_go",1.07805554117647,0.00360108339486819
"IFNG","GO:0006163","enriched_in_go",1.43195477647059,0.00360108339486819
"TIGAR","GO:0006163","enriched_in_go",-1.16107694117647,0.00360108339486819
"ATP5PF","GO:0006163","enriched_in_go",1.19276062941176,0.00360108339486819
"DERA","GO:0006163","enriched_in_go",1.8199821117647,0.00360108339486819
"ATP5PB","GO:0006163","enriched_in_go",1.60368503529412,0.00360108339486819
"STOML2","GO:0006163","enriched_in_go",2.40934186470588,0.00360108339486819
"MDH1","GO:0006163","enriched_in_go",2.17557412941176,0.00360108339486819
"NNT","GO:0006163","enriched_in_go",2.06815519411765,0.00360108339486819
"ADCY3","GO:0006163","enriched_in_go",1.68276878823529,0.00360108339486819
"RAN","GO:0006163","enriched_in_go",-1.11845895294118,0.00360108339486819
"XDH","GO:0006163","enriched_in_go",1.69046757647059,0.00360108339486819
"PARP9","GO:0006163","enriched_in_go",1.68423705294118,0.00360108339486819
"INS","GO:0006163","enriched_in_go",1.73218463529412,0.00360108339486819
"GUCY2C","GO:0006163","enriched_in_go",5.09714815294117,0.00360108339486819
"COASY","GO:0006163","enriched_in_go",-1.25394076470588,0.00360108339486819
"ABHD14B","GO:0006163","enriched_in_go",2.00267728235294,0.00360108339486819
"ADCY8","GO:0006163","enriched_in_go",1.23529548235294,0.00360108339486819
"ARL2","GO:0006163","enriched_in_go",1.79227032941176,0.00360108339486819
"HSPA1A","GO:0006163","enriched_in_go",1.13826848235294,0.00360108339486819
"MTHFD1","GO:0006163","enriched_in_go",1.29185248235294,0.00360108339486819
"STAT3","GO:0006163","enriched_in_go",-1.14073284117647,0.00360108339486819
"NQO1","GO:0006163","enriched_in_go",1.26739542941176,0.00360108339486819
"NDUFB10","GO:0006163","enriched_in_go",2.52471487058823,0.00360108339486819
"FHIT","GO:0006163","enriched_in_go",1.4007939,0.00360108339486819
"NDUFB3","GO:0006163","enriched_in_go",1.9628821,0.00360108339486819
"GALK1","GO:0006163","enriched_in_go",3.47658303529411,0.00360108339486819
"LDHB","GO:0006163","enriched_in_go",1.95141901764706,0.00360108339486819
"NUDT18","GO:0006163","enriched_in_go",1.09882955882353,0.00360108339486819
"MT-ND6","GO:0006163","enriched_in_go",1.07433592941176,0.00360108339486819
"TP53","GO:0006163","enriched_in_go",2.26488482352941,0.00360108339486819
"HAAO","GO:0006163","enriched_in_go",1.17874352352941,0.00360108339486819
"GCK","GO:0006163","enriched_in_go",1.02653110588235,0.00360108339486819
"PFKFB3","GO:0006163","enriched_in_go",1.03577743529412,0.00360108339486819
"SLC25A12","GO:0006163","enriched_in_go",-1.55346112941176,0.00360108339486819
"NDUFA13","GO:0006163","enriched_in_go",1.08780301176471,0.00360108339486819
"HK2","GO:0006163","enriched_in_go",1.77866715294118,0.00360108339486819
"DLG2","GO:0006163","enriched_in_go",2.59191287058824,0.00360108339486819
"HTR2A","GO:0006163","enriched_in_go",3.85820867647058,0.00360108339486819
"OGT","GO:0006163","enriched_in_go",1.67254407647059,0.00360108339486819
"APP","GO:0006163","enriched_in_go",-1.12559532352941,0.00360108339486819
"PGAM2","GO:0006163","enriched_in_go",-1.10202084117647,0.00360108339486819
"HKDC1","GO:0006163","enriched_in_go",1.43249648235294,0.00360108339486819
"ENPP1","GO:0006163","enriched_in_go",2.2081364,0.00360108339486819
"TGFB1","GO:0006163","enriched_in_go",-2.31274567058823,0.00360108339486819
"NDUFAB1","GO:0006163","enriched_in_go",-1.60096888823529,0.00360108339486819
"LDHA","GO:0006163","enriched_in_go",1.73647848823529,0.00360108339486819
"ENO3","GO:0006163","enriched_in_go",1.12244297647059,0.00360108339486819
"AK3","GO:0006163","enriched_in_go",-1.6282928,0.00360108339486819
"ENO2","GO:0006163","enriched_in_go",2.04868293529412,0.00360108339486819
"PGM1","GO:0006163","enriched_in_go",1.21557017647059,0.00360108339486819
"NPPB","GO:0006163","enriched_in_go",2.79699990588235,0.00360108339486819
"GUCY1A1","GO:0006163","enriched_in_go",1.64616465294118,0.00360108339486819
"IDO2","GO:0006163","enriched_in_go",1.16754599411765,0.00360108339486819
"ATP1B1","GO:0006163","enriched_in_go",-1.00171019411765,0.00360108339486819
"CCDC57","GO:0031109","enriched_in_go",2.59787320588235,0.00395328968689646
"TOGARAM1","GO:0031109","enriched_in_go",1.57625794117647,0.00395328968689646
"NAV3","GO:0031109","enriched_in_go",1.49636357647059,0.00395328968689646
"FGF13","GO:0031109","enriched_in_go",2.13015171764706,0.00395328968689646
"ATXN7","GO:0031109","enriched_in_go",1.96145598235294,0.00395328968689646
"FKBP4","GO:0031109","enriched_in_go",1.65456284705882,0.00395328968689646
"APC2","GO:0031109","enriched_in_go",2.04636948823529,0.00395328968689646
"CAMSAP2","GO:0031109","enriched_in_go",2.11393802352941,0.00395328968689646
"CLASP2","GO:0031109","enriched_in_go",2.37294947058824,0.00395328968689646
"NCKAP5L","GO:0031109","enriched_in_go",1.65938700588235,0.00395328968689646
"HSPA1B","GO:0031109","enriched_in_go",1.76038827058823,0.00395328968689646
"CKAP5","GO:0031109","enriched_in_go",1.60960868823529,0.00395328968689646
"HAUS5","GO:0031109","enriched_in_go",1.53639102941176,0.00395328968689646
"CSNK1D","GO:0031109","enriched_in_go",1.54520729411765,0.00395328968689646
"CKAP2","GO:0031109","enriched_in_go",2.23203990588235,0.00395328968689646
"STMN1","GO:0031109","enriched_in_go",2.17512527058823,0.00395328968689646
"RPS3","GO:0031109","enriched_in_go",1.87544033529412,0.00395328968689646
"GOLGA2","GO:0031109","enriched_in_go",1.94947248823529,0.00395328968689646
"HAUS7","GO:0031109","enriched_in_go",2.30931687058823,0.00395328968689646
"CLIP1","GO:0031109","enriched_in_go",1.65441214117647,0.00395328968689646
"FES","GO:0031109","enriched_in_go",2.01896463529412,0.00395328968689646
"SKA2","GO:0031109","enriched_in_go",1.96646482352941,0.00395328968689646
"KIF2C","GO:0031109","enriched_in_go",2.86923889411765,0.00395328968689646
"HAUS2","GO:0031109","enriched_in_go",1.71481081176471,0.00395328968689646
"KIF19","GO:0031109","enriched_in_go",1.48498069411765,0.00395328968689646
"HAUS4","GO:0031109","enriched_in_go",2.14361035882353,0.00395328968689646
"GAS2L2","GO:0031109","enriched_in_go",1.54454459411765,0.00395328968689646
"MID1IP1","GO:0031109","enriched_in_go",1.59671950588235,0.00395328968689646
"HDGFL3","GO:0031109","enriched_in_go",3.14961498235294,0.00395328968689646
"SKA1","GO:0031109","enriched_in_go",1.56306181764706,0.00395328968689646
"PCNT","GO:0031109","enriched_in_go",1.39590367058823,0.00395328968689646
"BBOF1","GO:0031109","enriched_in_go",1.5970733,0.00395328968689646
"NUMA1","GO:0031109","enriched_in_go",1.23380361176471,0.00395328968689646
"ARHGEF2","GO:0031109","enriched_in_go",1.26939061176471,0.00395328968689646
"MZT1","GO:0031109","enriched_in_go",5.99345627058823,0.00395328968689646
"AURKB","GO:0031109","enriched_in_go",1.73806192941176,0.00395328968689646
"CRYAB","GO:0031109","enriched_in_go",1.70959505294118,0.00395328968689646
"NEDD1","GO:0031109","enriched_in_go",1.3840962117647,0.00395328968689646
"TPPP3","GO:0031109","enriched_in_go",2.50689838823529,0.00395328968689646
"WDR47","GO:0031109","enriched_in_go",1.57675571764706,0.00395328968689646
"TRPV4","GO:0031109","enriched_in_go",3.00751977647059,0.00395328968689646
"TUBB4A","GO:0031109","enriched_in_go",-4.07173716470588,0.00395328968689646
"TUBGCP6","GO:0031109","enriched_in_go",2.05671561764706,0.00395328968689646
"TUBGCP3","GO:0031109","enriched_in_go",1.48866107058823,0.00395328968689646
"KIF24","GO:0031109","enriched_in_go",1.97393667647059,0.00395328968689646
"CLIP3","GO:0031109","enriched_in_go",1.55863938823529,0.00395328968689646
"STMN2","GO:0031109","enriched_in_go",-2.12542722941176,0.00395328968689646
"GAS2L1","GO:0031109","enriched_in_go",7.69960693529412,0.00395328968689646
"TPX2","GO:0031109","enriched_in_go",1.63540395294118,0.00395328968689646
"CAMSAP1","GO:0031109","enriched_in_go",2.72671345882353,0.00395328968689646
"ZNF207","GO:0031109","enriched_in_go",2.99665230588235,0.00395328968689646
"CCSAP","GO:0031109","enriched_in_go",1.97990953529412,0.00395328968689646
"KATNB1","GO:0031109","enriched_in_go",1.96928155882353,0.00395328968689646
"TUBG2","GO:0031109","enriched_in_go",3.52928606470588,0.00395328968689646
"CCDC88C","GO:0031109","enriched_in_go",1.49161335882353,0.00395328968689646
"STMN4","GO:0031109","enriched_in_go",1.64493333529412,0.00395328968689646
"CDK5RAP2","GO:0031109","enriched_in_go",1.70340762352941,0.00395328968689646
"TAOK1","GO:0031109","enriched_in_go",1.08431677647059,0.00395328968689646
"PAK1","GO:0031109","enriched_in_go",2.03491863529412,0.00395328968689646
"WDR72","GO:0031109","enriched_in_go",2.13371881764706,0.00395328968689646
"TUBGCP4","GO:0031109","enriched_in_go",1.92852846470588,0.00395328968689646
"CDK5R1","GO:0031109","enriched_in_go",2.05751968235294,0.00395328968689646
"MAP6D1","GO:0031109","enriched_in_go",3.1210436,0.00395328968689646
"CLASP1","GO:0031109","enriched_in_go",3.98620124117647,0.00395328968689646
"KIF21A","GO:0031109","enriched_in_go",2.32604275294118,0.00395328968689646
"MAP1A","GO:0031109","enriched_in_go",3.47322405882353,0.00395328968689646
"SKA3","GO:0031109","enriched_in_go",1.40591870588235,0.00395328968689646
"CAMSAP3","GO:0031109","enriched_in_go",1.71286127058824,0.00395328968689646
"NIN","GO:0031109","enriched_in_go",2.00875949411765,0.00395328968689646
"MAP7D3","GO:0031109","enriched_in_go",4.12856841764706,0.00395328968689646
"ANKRD53","GO:0031109","enriched_in_go",2.1740797,0.00395328968689646
"TPPP2","GO:0031109","enriched_in_go",1.02958925882353,0.00395328968689646
"MET","GO:0031109","enriched_in_go",1.70760305294118,0.00395328968689646
"RANBP9","GO:0031109","enriched_in_go",2.26737814117647,0.00395328968689646
"GIT1","GO:0031109","enriched_in_go",1.40290073529412,0.00395328968689646
"MAP1S","GO:0031109","enriched_in_go",1.62630047647059,0.00395328968689646
"NDE1","GO:0031109","enriched_in_go",1.31581800588235,0.00395328968689646
"TUBA1A","GO:0031109","enriched_in_go",2.22718161764706,0.00395328968689646
"BMERB1","GO:0031109","enriched_in_go",1.50752633529412,0.00395328968689646
"BLOC1S2","GO:0031109","enriched_in_go",2.7770578117647,0.00395328968689646
"TUBGCP2","GO:0031109","enriched_in_go",4.0215017117647,0.00395328968689646
"ARHGEF7","GO:0031109","enriched_in_go",1.2732385,0.00395328968689646
"KIF18B","GO:0031109","enriched_in_go",4.02652843529412,0.00395328968689646
